2023-08-08 18:53:55,662 - BARKLY-OOS (CAERLEON) - INFO - ********** AST-GCN model training started at BARKLY-OOS (CAERLEON)
2023-08-08 18:53:55,662 - BARKLY-OOS (CAERLEON) - INFO - Starting data preprocessing for station BARKLY-OOS (CAERLEON)
2023-08-08 18:53:55,888 - BARKLY-OOS (CAERLEON) - DEBUG - Starting to train the model
2023-08-08 18:54:18,306 - BARKLY-OOS (CAERLEON) - INFO - Model Summary:
Model: "model_3"
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 input_4 (InputLayer)        [(None, 10, 1, 40)]       0         
                                                                 
 gcn_cell_3 (GcnCell)        (None, 10, 63)            21485     
                                                                 
 reshape_3 (Reshape)         (None, 63, 10)            0         
                                                                 
 lstm_3 (LSTM)               (None, 64)                19200     
                                                                 
 dense_7 (Dense)             (None, 40)                2600      
                                                                 
=================================================================
Total params: 43,285
Trainable params: 43,285
Non-trainable params: 0
_________________________________________________________________

2023-08-08 18:54:18,307 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 loss: 0.2902088761329651
2023-08-08 18:54:18,307 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 val_loss: 0.26299625635147095
2023-08-08 18:54:18,431 - BARKLY-OOS (CAERLEON) - INFO - Saving the results of predictions to Results/ASTGCN/3 Hour Forecast/BARKLY-OOS (CAERLEON)/Predictions/result.csv
2023-08-08 18:58:51,857 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 14:00:00 Index 1814 - Actual: 0.9047619047619049, Predicted: 0.4591309130191803
2023-08-08 18:58:52,007 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 15:00:00 Index 1815 - Actual: 0.9206349206349207, Predicted: 0.49685853719711304
2023-08-08 18:58:52,159 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 16:00:00 Index 1816 - Actual: 0.8571428571428572, Predicted: 0.4665489196777344
2023-08-08 18:58:52,311 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 17:00:00 Index 1817 - Actual: 0.9682539682539679, Predicted: 0.35198739171028137
2023-08-08 18:58:52,463 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 18:00:00 Index 1818 - Actual: 0.9841269841269842, Predicted: 0.49397367238998413
2023-08-08 18:58:52,611 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 19:00:00 Index 1819 - Actual: 0.9852941176470589, Predicted: 0.3383648693561554
2023-08-08 18:58:52,760 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 20:00:00 Index 1820 - Actual: 0.3749999999999858, Predicted: 0.36046701669692993
2023-08-08 18:58:52,908 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 21:00:00 Index 1821 - Actual: 0.0, Predicted: 0.4097573161125183
2023-08-08 18:58:53,057 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 22:00:00 Index 1822 - Actual: 0.0, Predicted: 0.3744984269142151
2023-08-08 18:58:53,207 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-17 23:00:00 Index 1823 - Actual: 0.0, Predicted: 0.33703160285949707
2023-08-08 18:58:53,354 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 00:00:00 Index 1824 - Actual: 0.0, Predicted: 0.4425840973854065
2023-08-08 18:58:53,507 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 01:00:00 Index 1825 - Actual: 0.0, Predicted: 0.4808371365070343
2023-08-08 18:58:53,667 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 02:00:00 Index 1826 - Actual: 0.0, Predicted: 0.3506258726119995
2023-08-08 18:58:53,815 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 03:00:00 Index 1827 - Actual: 0.0, Predicted: 0.42654985189437866
2023-08-08 18:58:53,971 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 04:00:00 Index 1828 - Actual: 0.0, Predicted: 0.4581250250339508
2023-08-08 18:58:54,126 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 05:00:00 Index 1829 - Actual: 0.0, Predicted: 0.44140222668647766
2023-08-08 18:58:54,280 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 06:00:00 Index 1830 - Actual: 0.4656084656084669, Predicted: 0.4317900836467743
2023-08-08 18:58:54,427 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 07:00:00 Index 1831 - Actual: 0.5167464114832541, Predicted: 0.40364429354667664
2023-08-08 18:58:54,580 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 08:00:00 Index 1832 - Actual: 0.4114832535885178, Predicted: 0.2882988154888153
2023-08-08 18:58:54,733 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 09:00:00 Index 1833 - Actual: 0.39712918660287144, Predicted: 0.414544016122818
2023-08-08 18:58:54,914 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 10:00:00 Index 1834 - Actual: 0.36842105263157876, Predicted: 0.3826146721839905
2023-08-08 18:58:55,078 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 11:00:00 Index 1835 - Actual: 0.3349282296650724, Predicted: 0.41089579463005066
2023-08-08 18:58:55,227 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 12:00:00 Index 1836 - Actual: 0.3253588516746415, Predicted: 0.4275869131088257
2023-08-08 18:58:55,384 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 13:00:00 Index 1837 - Actual: 0.2631578947368425, Predicted: 0.40481796860694885
2023-08-08 18:58:55,546 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 14:00:00 Index 1838 - Actual: 0.22009569377990523, Predicted: 0.4033345878124237
2023-08-08 18:58:55,697 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 15:00:00 Index 1839 - Actual: 0.19138755980861433, Predicted: 0.49007683992385864
2023-08-08 18:58:55,844 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 16:00:00 Index 1840 - Actual: 0.6282051282051242, Predicted: 0.4015375077724457
2023-08-08 18:58:55,993 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 17:00:00 Index 1841 - Actual: 0.7179487179487438, Predicted: 0.3371186852455139
2023-08-08 18:58:56,148 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 18:00:00 Index 1842 - Actual: 0.7948717948717956, Predicted: 0.4241841435432434
2023-08-08 18:58:56,298 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 19:00:00 Index 1843 - Actual: 0.8375000000000057, Predicted: 0.4212498366832733
2023-08-08 18:58:56,447 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 20:00:00 Index 1844 - Actual: 0.8554216867469933, Predicted: 0.5302652716636658
2023-08-08 18:58:56,595 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 21:00:00 Index 1845 - Actual: 0.8554216867470075, Predicted: 0.45519474148750305
2023-08-08 18:58:56,747 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 22:00:00 Index 1846 - Actual: 0.8313253012047994, Predicted: 0.3933172821998596
2023-08-08 18:58:56,894 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-18 23:00:00 Index 1847 - Actual: 0.8072289156626624, Predicted: 0.4079555571079254
2023-08-08 18:58:57,044 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 00:00:00 Index 1848 - Actual: 0.7469879518072418, Predicted: 0.3920397460460663
2023-08-08 18:58:57,191 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 01:00:00 Index 1849 - Actual: 0.7349397590361804, Predicted: 0.3647025525569916
2023-08-08 18:58:57,339 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 02:00:00 Index 1850 - Actual: 0.8253968253968256, Predicted: 0.42883047461509705
2023-08-08 18:58:57,490 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 03:00:00 Index 1851 - Actual: 0.9206349206349207, Predicted: 0.32346317172050476
2023-08-08 18:58:57,642 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 04:00:00 Index 1852 - Actual: 0.9047619047619051, Predicted: 0.4559588134288788
2023-08-08 18:58:57,791 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 05:00:00 Index 1853 - Actual: 0.9047619047619047, Predicted: 0.3607185482978821
2023-08-08 18:58:57,941 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 06:00:00 Index 1854 - Actual: 0.9206349206349207, Predicted: 0.4587100148200989
2023-08-08 18:58:58,096 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 07:00:00 Index 1855 - Actual: 0.8571428571428572, Predicted: 0.49782001972198486
2023-08-08 18:58:58,252 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 08:00:00 Index 1856 - Actual: 0.9682539682539684, Predicted: 0.4682600796222687
2023-08-08 18:58:58,404 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 09:00:00 Index 1857 - Actual: 0.9841269841269837, Predicted: 0.35421350598335266
2023-08-08 18:58:58,555 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 10:00:00 Index 1858 - Actual: 0.9841269841269842, Predicted: 0.4943331778049469
2023-08-08 18:58:58,715 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 11:00:00 Index 1859 - Actual: 1.0147058823529411, Predicted: 0.34281420707702637
2023-08-08 18:58:58,870 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 12:00:00 Index 1860 - Actual: 0.0, Predicted: 0.35697051882743835
2023-08-08 18:58:59,020 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 13:00:00 Index 1861 - Actual: 0.0, Predicted: 0.41224774718284607
2023-08-08 18:58:59,167 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 14:00:00 Index 1862 - Actual: 0.0, Predicted: 0.3739517331123352
2023-08-08 18:58:59,316 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 15:00:00 Index 1863 - Actual: 0.0, Predicted: 0.33668071031570435
2023-08-08 18:58:59,469 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 16:00:00 Index 1864 - Actual: 0.0, Predicted: 0.44078680872917175
2023-08-08 18:58:59,618 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 17:00:00 Index 1865 - Actual: 0.0, Predicted: 0.48126310110092163
2023-08-08 18:58:59,768 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 18:00:00 Index 1866 - Actual: 0.0, Predicted: 0.35207808017730713
2023-08-08 18:58:59,922 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 19:00:00 Index 1867 - Actual: 0.0, Predicted: 0.42660996317863464
2023-08-08 18:59:00,082 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 20:00:00 Index 1868 - Actual: 0.0, Predicted: 0.4611971974372864
2023-08-08 18:59:00,230 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 21:00:00 Index 1869 - Actual: 0.0, Predicted: 0.4403149485588074
2023-08-08 18:59:00,379 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 22:00:00 Index 1870 - Actual: 0.4656084656084669, Predicted: 0.42913907766342163
2023-08-08 18:59:00,527 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-19 23:00:00 Index 1871 - Actual: 0.411483253588516, Predicted: 0.40244022011756897
2023-08-08 18:59:00,675 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 00:00:00 Index 1872 - Actual: 0.39712918660287144, Predicted: 0.2855406403541565
2023-08-08 18:59:00,823 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 01:00:00 Index 1873 - Actual: 0.36842105263157876, Predicted: 0.4163324534893036
2023-08-08 18:59:00,971 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 02:00:00 Index 1874 - Actual: 0.3349282296650724, Predicted: 0.3805025815963745
2023-08-08 18:59:01,119 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 03:00:00 Index 1875 - Actual: 0.3253588516746433, Predicted: 0.41239088773727417
2023-08-08 18:59:01,270 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 04:00:00 Index 1876 - Actual: 0.2631578947368425, Predicted: 0.4286711812019348
2023-08-08 18:59:01,433 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 05:00:00 Index 1877 - Actual: 0.22009569377990346, Predicted: 0.40551629662513733
2023-08-08 18:59:01,586 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 06:00:00 Index 1878 - Actual: 0.19138755980861255, Predicted: 0.4007816016674042
2023-08-08 18:59:01,737 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 07:00:00 Index 1879 - Actual: 0.196172248803828, Predicted: 0.49400830268859863
2023-08-08 18:59:01,941 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 08:00:00 Index 1880 - Actual: 0.7179487179487154, Predicted: 0.4013737142086029
2023-08-08 18:59:02,162 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 09:00:00 Index 1881 - Actual: 0.7948717948718098, Predicted: 0.33740317821502686
2023-08-08 18:59:02,317 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 10:00:00 Index 1882 - Actual: 0.8589743589743648, Predicted: 0.42514222860336304
2023-08-08 18:59:02,466 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 11:00:00 Index 1883 - Actual: 0.8875000000000028, Predicted: 0.4214680790901184
2023-08-08 18:59:02,619 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 12:00:00 Index 1884 - Actual: 0.8554216867469933, Predicted: 0.5305777788162231
2023-08-08 18:59:02,768 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 13:00:00 Index 1885 - Actual: 0.831325301204842, Predicted: 0.4598357379436493
2023-08-08 18:59:02,943 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 14:00:00 Index 1886 - Actual: 0.8072289156626624, Predicted: 0.39042896032333374
2023-08-08 18:59:03,092 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 15:00:00 Index 1887 - Actual: 0.7469879518072418, Predicted: 0.408549964427948
2023-08-08 18:59:03,240 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 16:00:00 Index 1888 - Actual: 0.7349397590361519, Predicted: 0.3937014043331146
2023-08-08 18:59:03,387 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 17:00:00 Index 1889 - Actual: 0.7228915662650621, Predicted: 0.3646143972873688
2023-08-08 18:59:03,534 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 18:00:00 Index 1890 - Actual: 0.9206349206349207, Predicted: 0.4275515079498291
2023-08-08 18:59:03,681 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 19:00:00 Index 1891 - Actual: 0.9047619047619049, Predicted: 0.3212240934371948
2023-08-08 18:59:03,829 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 20:00:00 Index 1892 - Actual: 0.9047619047619051, Predicted: 0.45485177636146545
2023-08-08 18:59:03,976 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 21:00:00 Index 1893 - Actual: 0.9206349206349205, Predicted: 0.3621571362018585
2023-08-08 18:59:04,124 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 22:00:00 Index 1894 - Actual: 0.8571428571428572, Predicted: 0.46001479029655457
2023-08-08 18:59:04,272 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-20 23:00:00 Index 1895 - Actual: 0.9682539682539684, Predicted: 0.4998316168785095
2023-08-08 18:59:04,428 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 00:00:00 Index 1896 - Actual: 0.9841269841269842, Predicted: 0.4695800244808197
2023-08-08 18:59:04,578 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 01:00:00 Index 1897 - Actual: 0.9841269841269837, Predicted: 0.35375577211380005
2023-08-08 18:59:04,724 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 02:00:00 Index 1898 - Actual: 1.015873015873016, Predicted: 0.4963805079460144
2023-08-08 18:59:04,875 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 03:00:00 Index 1899 - Actual: 1.0147058823529411, Predicted: 0.3419919013977051
2023-08-08 18:59:05,031 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 04:00:00 Index 1900 - Actual: 0.0, Predicted: 0.3573383688926697
2023-08-08 18:59:05,182 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 05:00:00 Index 1901 - Actual: 0.0, Predicted: 0.4133822023868561
2023-08-08 18:59:05,330 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 06:00:00 Index 1902 - Actual: 0.0, Predicted: 0.37391397356987
2023-08-08 18:59:05,479 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 07:00:00 Index 1903 - Actual: 0.0, Predicted: 0.3351341784000397
2023-08-08 18:59:05,633 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 08:00:00 Index 1904 - Actual: 0.0, Predicted: 0.43979784846305847
2023-08-08 18:59:05,782 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 09:00:00 Index 1905 - Actual: 0.0, Predicted: 0.4813690781593323
2023-08-08 18:59:05,929 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 10:00:00 Index 1906 - Actual: 0.0, Predicted: 0.35111701488494873
2023-08-08 18:59:06,082 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 11:00:00 Index 1907 - Actual: 0.0, Predicted: 0.42540979385375977
2023-08-08 18:59:06,243 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 12:00:00 Index 1908 - Actual: 0.0, Predicted: 0.4643228054046631
2023-08-08 18:59:06,394 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 13:00:00 Index 1909 - Actual: 0.0, Predicted: 0.4419797956943512
2023-08-08 18:59:06,542 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 14:00:00 Index 1910 - Actual: 0.34920634920634974, Predicted: 0.4265507757663727
2023-08-08 18:59:06,698 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 15:00:00 Index 1911 - Actual: 0.39712918660287144, Predicted: 0.4025430381298065
2023-08-08 18:59:06,847 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 16:00:00 Index 1912 - Actual: 0.36842105263157876, Predicted: 0.28305312991142273
2023-08-08 18:59:06,998 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 17:00:00 Index 1913 - Actual: 0.3349282296650724, Predicted: 0.41796842217445374
2023-08-08 18:59:07,146 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 18:00:00 Index 1914 - Actual: 0.3253588516746415, Predicted: 0.377620667219162
2023-08-08 18:59:07,301 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 19:00:00 Index 1915 - Actual: 0.2631578947368425, Predicted: 0.4135812819004059
2023-08-08 18:59:07,462 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 20:00:00 Index 1916 - Actual: 0.22009569377990346, Predicted: 0.4311184287071228
2023-08-08 18:59:07,611 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 21:00:00 Index 1917 - Actual: 0.19138755980861255, Predicted: 0.4068804085254669
2023-08-08 18:59:07,759 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 22:00:00 Index 1918 - Actual: 0.196172248803828, Predicted: 0.39827200770378113
2023-08-08 18:59:07,907 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-21 23:00:00 Index 1919 - Actual: 0.18181818181818343, Predicted: 0.49600329995155334
2023-08-08 18:59:08,053 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 00:00:00 Index 1920 - Actual: 0.7948717948717956, Predicted: 0.40008828043937683
2023-08-08 18:59:08,200 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 01:00:00 Index 1921 - Actual: 0.8589743589743648, Predicted: 0.33516037464141846
2023-08-08 18:59:08,347 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 02:00:00 Index 1922 - Actual: 0.9102564102563946, Predicted: 0.4243476092815399
2023-08-08 18:59:08,494 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 03:00:00 Index 1923 - Actual: 0.8875000000000028, Predicted: 0.4214424192905426
2023-08-08 18:59:08,640 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 04:00:00 Index 1924 - Actual: 0.8313253012048278, Predicted: 0.5350741147994995
2023-08-08 18:59:08,788 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 05:00:00 Index 1925 - Actual: 0.8072289156626624, Predicted: 0.4618641436100006
2023-08-08 18:59:09,021 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 06:00:00 Index 1926 - Actual: 0.7469879518072418, Predicted: 0.3884908854961395
2023-08-08 18:59:09,172 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 07:00:00 Index 1927 - Actual: 0.7349397590361519, Predicted: 0.4071023464202881
2023-08-08 18:59:09,321 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 08:00:00 Index 1928 - Actual: 0.7228915662650621, Predicted: 0.3909894824028015
2023-08-08 18:59:09,468 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 09:00:00 Index 1929 - Actual: 0.7228915662650621, Predicted: 0.36376410722732544
2023-08-08 18:59:09,621 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 10:00:00 Index 1930 - Actual: 0.9047619047619049, Predicted: 0.42853790521621704
2023-08-08 18:59:09,769 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 11:00:00 Index 1931 - Actual: 0.9047619047619049, Predicted: 0.31827273964881897
2023-08-08 18:59:09,927 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 12:00:00 Index 1932 - Actual: 0.9206349206349205, Predicted: 0.45760345458984375
2023-08-08 18:59:10,112 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 13:00:00 Index 1933 - Actual: 0.8571428571428568, Predicted: 0.36119315028190613
2023-08-08 18:59:10,266 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 14:00:00 Index 1934 - Actual: 0.9682539682539684, Predicted: 0.4623037278652191
2023-08-08 18:59:10,422 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 15:00:00 Index 1935 - Actual: 0.9841269841269842, Predicted: 0.5042568445205688
2023-08-08 18:59:10,576 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 16:00:00 Index 1936 - Actual: 0.9841269841269842, Predicted: 0.47073420882225037
2023-08-08 18:59:10,733 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 17:00:00 Index 1937 - Actual: 1.0158730158730158, Predicted: 0.3544909954071045
2023-08-08 18:59:10,889 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 18:00:00 Index 1938 - Actual: 1.015873015873016, Predicted: 0.4995041489601135
2023-08-08 18:59:11,065 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 19:00:00 Index 1939 - Actual: 1.0147058823529411, Predicted: 0.34102505445480347
2023-08-08 18:59:11,239 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 20:00:00 Index 1940 - Actual: 0.0, Predicted: 0.35630345344543457
2023-08-08 18:59:11,405 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 21:00:00 Index 1941 - Actual: 0.0, Predicted: 0.41296687722206116
2023-08-08 18:59:11,584 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 22:00:00 Index 1942 - Actual: 0.0, Predicted: 0.37253016233444214
2023-08-08 18:59:11,741 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-22 23:00:00 Index 1943 - Actual: 0.0, Predicted: 0.3360182046890259
2023-08-08 18:59:11,889 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 00:00:00 Index 1944 - Actual: 0.0, Predicted: 0.43996661901474
2023-08-08 18:59:12,037 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 01:00:00 Index 1945 - Actual: 0.0, Predicted: 0.4851715862751007
2023-08-08 18:59:12,185 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 02:00:00 Index 1946 - Actual: 0.0, Predicted: 0.34828540682792664
2023-08-08 18:59:12,335 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 03:00:00 Index 1947 - Actual: 0.0, Predicted: 0.42402613162994385
2023-08-08 18:59:12,486 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 04:00:00 Index 1948 - Actual: 0.0, Predicted: 0.46788230538368225
2023-08-08 18:59:12,636 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 05:00:00 Index 1949 - Actual: 0.0, Predicted: 0.44547373056411743
2023-08-08 18:59:12,785 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 06:00:00 Index 1950 - Actual: 0.3333333333333339, Predicted: 0.42782390117645264
2023-08-08 18:59:12,935 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 07:00:00 Index 1951 - Actual: 0.36842105263158054, Predicted: 0.4032280743122101
2023-08-08 18:59:13,083 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 08:00:00 Index 1952 - Actual: 0.3349282296650724, Predicted: 0.2794254720211029
2023-08-08 18:59:13,229 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 09:00:00 Index 1953 - Actual: 0.3253588516746415, Predicted: 0.41815170645713806
2023-08-08 18:59:13,381 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 10:00:00 Index 1954 - Actual: 0.2631578947368425, Predicted: 0.3787597119808197
2023-08-08 18:59:13,539 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 11:00:00 Index 1955 - Actual: 0.22009569377990523, Predicted: 0.4127710461616516
2023-08-08 18:59:13,697 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 12:00:00 Index 1956 - Actual: 0.19138755980861433, Predicted: 0.43263086676597595
2023-08-08 18:59:13,845 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 13:00:00 Index 1957 - Actual: 0.196172248803828, Predicted: 0.4064410924911499
2023-08-08 18:59:14,004 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 14:00:00 Index 1958 - Actual: 0.18181818181818343, Predicted: 0.39767327904701233
2023-08-08 18:59:14,163 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 15:00:00 Index 1959 - Actual: 0.1770334928229662, Predicted: 0.5007971525192261
2023-08-08 18:59:14,317 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 16:00:00 Index 1960 - Actual: 0.8589743589743648, Predicted: 0.3977472484111786
2023-08-08 18:59:14,475 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 17:00:00 Index 1961 - Actual: 0.9102564102564372, Predicted: 0.33335986733436584
2023-08-08 18:59:14,626 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 18:00:00 Index 1962 - Actual: 0.9102564102563946, Predicted: 0.42098549008369446
2023-08-08 18:59:14,784 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-03-23 19:00:00 Index 1963 - Actual: 0.8624999999999972, Predicted: 0.423994779586792
